gi,hist_type,hist_var,taxid,curated
729401542,H2A,H2A.Z,28532,False
729401545,H2A,H2A.Z,28532,False
657988464,H2A,H2A.Z,3750,False
848916846,H2A,H2A.Z,4155,False
604302366,H2A,H2A.Z,4155,False
697184251,H2A,H2A.Z,4098,False
697184253,H2A,H2A.Z,4098,False
698540610,H2A,H2A.Z,4096,False
698540613,H2A,H2A.Z,4096,False
698540616,H2A,H2A.Z,4096,False
672165297,H2A,H2A.Z,42345,False
672165299,H2A,H2A.Z,42345,False
672165301,H2A,H2A.Z,42345,False
449455262,H2A,H2A.Z,3659,False
449455264,H2A,H2A.Z,3659,False
659096920,H2A,H2A.Z,3656,False
659096922,H2A,H2A.Z,3656,False
659096924,H2A,H2A.Z,3656,False
778669026,H2A,H2A.Z,3659,False
700206578,H2A,H2A.Z,3659,False
743774557,H2A,H2A.Z,51953,False
743774559,H2A,H2A.Z,51953,False
743824685,H2A,H2A.Z,51953,False
743824689,H2A,H2A.Z,51953,False
672190378,H2A,H2A.Z,42345,False
743824695,H2A,H2A.Z,51953,False
743824699,H2A,H2A.Z,51953,False
743824703,H2A,H2A.Z,51953,False
747040540,H2A,H2A.Z,4182,False
747070211,H2A,H2A.Z,4182,False
719980922,H2A,H2A.Z,4432,False
729320965,H2A,H2A.Z,28532,False
729430386,H2A,H2A.Z,28532,False
719994842,H2A,H2A.Z,4432,False
239897088,H2A,H2A.Z,423536,False
695048865,H2A,H2A.Z,214687,False
695048867,H2A,H2A.Z,214687,False
357146267,H2A,H2A.Z,15368,False
351723787,H2A,H2A.Z,3847,False
255629416,H2A,H2A.Z,3847,False
734354855,H2A,H2A.Z,3848,False
225442801,H2A,H2A.Z,29760,False
147787162,H2A,H2A.Z,29760,False
297743375,H2A,H2A.Z,29760,False
731336234,H2A,H2A.Z,3555,False
870858771,H2A,H2A.Z,3555,False
552847505,H2A,H2A.Z,554065,False
307111540,H2A,H2A.Z,554065,False
62087582,H2A,H2A.Z,9606,False
823171812,H2A,H2A.Z,29730,False
728838935,H2A,H2A.Z,29729,False
763767893,H2A,H2A.Z,29730,False
763767894,H2A,H2A.Z,29730,False
743746339,H2A,H2A.Z,9837,False
116781203,H2A,H2A.Z,3332,False
471227309,H2A,H2A.Z,5932,False
340504659,H2A,H2A.Z,5932,False
255576964,H2A,H2A.Z,3988,False
223531187,H2A,H2A.Z,3988,False
657946687,H2A,H2A.Z,3750,False
694441428,H2A,H2A.Z,225117,False
694443151,H2A,H2A.Z,225117,False
239897089,H2A,H2A.Z,423536,False
460412394,H2A,H2A.Z,4081,False
565402804,H2A,H2A.Z,4113,False
661892525,H2A,H2A.Z,49390,False
802627295,H2A,H2A.Z,180498,False
643724431,H2A,H2A.Z,180498,False
308799914,H2A,H2A.Z,70448,False
119358781,H2A,H2A.Z,70448,False
297827471,H2A,H2A.Z,81972,False
297327457,H2A,H2A.Z,81972,False
596208062,H2A,H2A.Z,3760,False
645226114,H2A,H2A.Z,102107,False
462420732,H2A,H2A.Z,3760,False
567214300,H2A,H2A.Z,72664,False
557112274,H2A,H2A.Z,72664,False
351720899,H2A,H2A.Z,3847,False
255628411,H2A,H2A.Z,3847,False
734431891,H2A,H2A.Z,3848,False
902189497,H2A,H2A.Z,3562,False
699596978,H2A,H2A.Z,57397,False
30687643,H2A,H2A.Z,3702,False
30687646,H2A,H2A.Z,3702,False
75313476,H2A,H2A.Z,3702,False
4585900,H2A,H2A.Z,3702,False
21595470,H2A,H2A.Z,3702,False
62319094,H2A,H2A.Z,3702,False
110736503,H2A,H2A.Z,3702,False
111074314,H2A,H2A.Z,3702,False
330254492,H2A,H2A.Z,3702,False
330254493,H2A,H2A.Z,3702,False
330254494,H2A,H2A.Z,3702,False
115482036,H2A,H2A.Z,39947,False
75303612,H2A,H2A.Z,39947,False
20042981,H2A,H2A.Z,4530,False
31432099,H2A,H2A.Z,39947,False
113639220,H2A,H2A.Z,39947,False
125531934,H2A,H2A.Z,39946,False
125574806,H2A,H2A.Z,39947,False
215768300,H2A,H2A.Z,39947,False
697524605,H2A,H2A.Z,441894,False
225437178,H2A,H2A.Z,29760,False
296084502,H2A,H2A.Z,29760,False
568843777,H2A,H2A.Z,2711,False
734330197,H2A,H2A.Z,3848,False
595793691,H2A,H2A.Z,3760,False
595793693,H2A,H2A.Z,3760,False
645259395,H2A,H2A.Z,102107,False
462395994,H2A,H2A.Z,3760,False
462395995,H2A,H2A.Z,3760,False
527194414,H2A,H2A.Z,192259,False
593329793,H2A,H2A.Z,3885,False
561011410,H2A,H2A.Z,3885,False
471223604,H2A,H2A.Z,5932,False
340502673,H2A,H2A.Z,5932,False
590618108,H2A,H2A.Z,3641,False
508779330,H2A,H2A.Z,3641,False
239883953,H2A,H2A.Z,423536,False
502115217,H2A,H2A.Z,3827,False
661893588,H2A,H2A.Z,49390,False
702484189,H2A,H2A.Z,71139,False
629087429,H2A,H2A.Z,71139,False
823131076,H2A,H2A.Z,29730,False
763745656,H2A,H2A.Z,29730,False
388510512,H2A,H2A.Z,34305,False
728850969,H2A,H2A.Z,29729,False
449436104,H2A,H2A.Z,3659,False
700190077,H2A,H2A.Z,3659,False
803216331,H2A,H2A.Z,9938,False
669282501,H2A,H2A.Z,85066,False
727063993,H2A,H2A.Z,932674,False
567918012,H2A,H2A.Z,85681,False
557554238,H2A,H2A.Z,85681,False
704188147,H2A,H2A.Z,175836,False
661898136,H2A,H2A.Z,49390,False
567869103,H2A,H2A.Z,85681,False
568821939,H2A,H2A.Z,2711,False
557529163,H2A,H2A.Z,85681,False
641833913,H2A,H2A.Z,2711,False
641861676,H2A,H2A.Z,2711,False
695036690,H2A,H2A.Z,214687,False
695036692,H2A,H2A.Z,214687,False
695036694,H2A,H2A.Z,214687,False
695036696,H2A,H2A.Z,214687,False
357440545,H2A,H2A.Z,3880,False
355479598,H2A,H2A.Z,3880,False
388494146,H2A,H2A.Z,3880,False
727585042,H2A,H2A.Z,90675,False
525020955,H2A,H2A.Z,59894,False
303281080,H2A,H2A.Z,564608,False
226458487,H2A,H2A.Z,564608,False
823221185,H2A,H2A.Z,29730,False
763789651,H2A,H2A.Z,29730,False
542151728,H2A,H2A.Z,44394,False
683894003,H2A,H2A.Z,9135,False
524994172,H2A,H2A.Z,59894,False
821459553,H2A,H2A.Z,9305,False
768353393,H2A,H2A.Z,216574,False
728822248,H2A,H2A.Z,29729,False
145342477,H2A,H2A.Z,436017,False
144576433,H2A,H2A.Z,436017,False
401413212,H2A,H2A.Z,572307,False
675133010,H2A,H2A.Z,99158,False
20514361,H2A,H2A.Z,5811,False
325120473,H2A,H2A.Z,572307,False
523569991,H2A,H2A.Z,507601,False
527308821,H2A,H2A.Z,508771,False
557732213,H2A,H2A.Z,432359,False
661332822,H2A,H2A.Z,99158,False
672252194,H2A,H2A.Z,943119,False
672259976,H2A,H2A.Z,943167,False
672276513,H2A,H2A.Z,1130820,False
672291321,H2A,H2A.Z,935652,False
672557648,H2A,H2A.Z,933077,False
672563650,H2A,H2A.Z,943118,False
820695035,H2A,H2A.Z,572307,False
820702274,H2A,H2A.Z,432359,False
255553037,H2A,H2A.Z,3988,False
223543193,H2A,H2A.Z,3988,False
698519688,H2A,H2A.Z,4096,False
675406331,H2A,H2A.Z,328815,False
470101842,H2A,H2A.Z,101020,False
168049789,H2A,H2A.Z,3218,False
162671320,H2A,H2A.Z,3218,False
593688089,H2A,H2A.Z,3885,False
561017869,H2A,H2A.Z,3885,False
543749180,H2A,H2A.Z,8932,False
388510302,H2A,H2A.Z,34305,False
483503114,H2A,H2A.Z,8839,False
909794326,H2A,H2A.Z,8954,False
802603778,H2A,H2A.Z,180498,False
643729271,H2A,H2A.Z,180498,False
557297971,H2A,H2A.Z,38654,False
195619610,H2A,H2A.Z,4577,False
700390104,H2A,H2A.Z,30419,False
403374871,H2A,H2A.Z,1172189,False
874494729,H2A,H2A.Z,8839,False
388495876,H2A,H2A.Z,34305,False
533166028,H2A,H2A.Z,34839,False
731217800,H2A,H2A.Z,885580,False
594680273,H2A,H2A.Z,310752,False
195054716,H2A,H2A.Z,7222,False
193896139,H2A,H2A.Z,7222,False
701295624,H2A,H2A.Z,176057,False
823257378,H2A,H2A.Z,29730,False
763816313,H2A,H2A.Z,29730,False
543342372,H2A,H2A.Z,181119,False
697504052,H2A,H2A.Z,441894,False
873222474,H2A,H2A.Z,1169540,False
901826437,H2A,H2A.Z,29655,False
502151653,H2A,H2A.Z,3827,False
225430153,H2A,H2A.Z,29760,False
296081964,H2A,H2A.Z,29760,False
726995628,H2A,H2A.Z,932674,False
607367273,H2A,H2A.Z,443821,False
915669559,H2A,H2A.Z,597456,False
505774986,H2A,H2A.Z,42254,False
728832221,H2A,H2A.Z,29729,False
307206451,H2A,H2A.Z,610380,False
803068813,H2A,H2A.Z,9940,False
567755092,H2A,H2A.Z,9606,False
567755096,H2A,H2A.Z,9606,False
674244017,H2A,H2A.Z,50452,False
541967541,H2A,H2A.Z,345164,False
625244585,H2A,H2A.Z,10029,False
537250574,H2A,H2A.Z,10029,False
696974366,H2A,H2A.Z,55661,False
678312478,H2A,H2A.Z,5949,False
431909945,H2A,H2A.Z,9402,False
242247223,H2A,H2A.Z,7029,False
239788379,H2A,H2A.Z,7029,False
567755103,H2A,H2A.Z,9606,False
567755107,H2A,H2A.Z,9606,False
675622553,H2A,H2A.Z,57421,False
659122306,H2A,H2A.Z,3656,False
695067008,H2A,H2A.Z,214687,False
543379548,H2A,H2A.Z,181119,False
808856876,H2A,H2A.Z,215358,False
29612542,H2A,H2A.Z,7955,False
801375625,H2A,H2A.Z,12957,False
731217802,H2A,H2A.Z,885580,False
584051576,H2A,H2A.Z,225400,False
671021762,H2A,H2A.Z,29073,False
752419114,H2A,H2A.Z,9646,False
565475152,H2A,H2A.Z,81985,False
482563925,H2A,H2A.Z,81985,False
683933048,H2A,H2A.Z,9135,False
510901076,H2A,H2A.Z,1782733,False
429327808,H2A,H2A.Z,1969492,False
351706206,H2A,H2A.Z,10181,False
195450945,H2A,H2A.Z,7260,False
194168785,H2A,H2A.Z,7260,False
725575011,H2A,H2A.Z,39432,False
665790677,H2A,H2A.Z,69319,False
755927687,H2A,H2A.Z,64838,False
585168894,H2A,H2A.Z,9713,False
554583022,H2A,H2A.Z,109478,False
573883294,H2A,H2A.Z,7918,False
674918736,H2A,H2A.Z,3708,False
821459555,H2A,H2A.Z,9305,False
543251993,H2A,H2A.Z,48883,False
557779000,H2A,H2A.Z,7370,False
907720841,H2A,H2A.Z,35570,False
699667140,H2A,H2A.Z,50402,False
719748483,H2A,H2A.Z,94827,False
442621298,H2A,H2A.Z,7227,False
194745073,H2A,H2A.Z,7217,False
195349778,H2A,H2A.Z,7238,False
195574228,H2A,H2A.Z,7240,False
121989,H2A,H2A.Z,7227,False
8040,H2A,H2A.Z,7227,False
295749,H2A,H2A.Z,7227,False
7301509,H2A,H2A.Z,7227,False
21430184,H2A,H2A.Z,7227,False
116805850,H2A,H2A.Z,7227,False
116805854,H2A,H2A.Z,7227,False
116805858,H2A,H2A.Z,7227,False
116805860,H2A,H2A.Z,7227,False
116805864,H2A,H2A.Z,7227,False
190628054,H2A,H2A.Z,7217,False
194123114,H2A,H2A.Z,7238,False
194201018,H2A,H2A.Z,7240,False
220943824,H2A,H2A.Z,32630,False
220953728,H2A,H2A.Z,32630,False
223967259,H2A,H2A.Z,7227,False
223967261,H2A,H2A.Z,7227,False
223967263,H2A,H2A.Z,7227,False
223967265,H2A,H2A.Z,7227,False
223967267,H2A,H2A.Z,7227,False
223967269,H2A,H2A.Z,7227,False
223967271,H2A,H2A.Z,7227,False
223967275,H2A,H2A.Z,7227,False
223967277,H2A,H2A.Z,7227,False
223967279,H2A,H2A.Z,7227,False
223967281,H2A,H2A.Z,7227,False
440217934,H2A,H2A.Z,7227,False
900916650,H2A,H2A.Z,7240,False
229596389,H2A,H2A.Z,312017,False
121991,H2A,H2A.Z,312017,False
225565420,H2A,H2A.Z,312017,False
731217798,H2A,H2A.Z,885580,False
826487039,H2A,H2A.Z,307658,False
557281606,H2A,H2A.Z,38654,False
565304345,H2A,H2A.Z,8665,False
302773433,H2A,H2A.Z,88036,False
300162645,H2A,H2A.Z,88036,False
635113307,H2A,H2A.Z,60711,False
195109793,H2A,H2A.Z,7230,False
193916060,H2A,H2A.Z,7230,False
557243366,H2A,H2A.Z,51314,False
554881801,H2A,H2A.Z,8153,False
641736390,H2A,H2A.Z,29078,False
224143081,H2A,H2A.Z,3694,False
743814682,H2A,H2A.Z,75702,False
743814685,H2A,H2A.Z,75702,False
743841603,H2A,H2A.Z,75702,False
743941248,H2A,H2A.Z,75702,False
222866277,H2A,H2A.Z,3694,False
498957560,H2A,H2A.Z,7213,False
751441674,H2A,H2A.Z,28588,False
751777173,H2A,H2A.Z,27457,False
442540381,H2A,H2A.Z,59916,False
906475055,H2A,H2A.Z,7375,False
351724333,H2A,H2A.Z,3847,False
571505455,H2A,H2A.Z,3847,False
255630786,H2A,H2A.Z,3847,False
734403447,H2A,H2A.Z,3848,False
873238806,H2A,H2A.Z,1169540,False
340729962,H2A,H2A.Z,30195,False
345494243,H2A,H2A.Z,7425,False
350396372,H2A,H2A.Z,132113,False
383851127,H2A,H2A.Z,143995,False
571538918,H2A,H2A.Z,7460,False
572306270,H2A,H2A.Z,7462,False
746835910,H2A,H2A.Z,103372,False
749754220,H2A,H2A.Z,610380,False
751218364,H2A,H2A.Z,13686,False
752880191,H2A,H2A.Z,104421,False
766921912,H2A,H2A.Z,326594,False
780644059,H2A,H2A.Z,64793,False
795108619,H2A,H2A.Z,411798,False
815825491,H2A,H2A.Z,83485,False
817057614,H2A,H2A.Z,37344,False
817214545,H2A,H2A.Z,222816,False
820845837,H2A,H2A.Z,7463,False
646711018,H2A,H2A.Z,136037,False
662187501,H2A,H2A.Z,121845,False
225715428,H2A,H2A.Z,8010,False
350538489,H2A,H2A.Z,59729,False
326919057,H2A,H2A.Z,9103,False
527260922,H2A,H2A.Z,13146,False
529436706,H2A,H2A.Z,8954,False
530563944,H2A,H2A.Z,8478,False
542151730,H2A,H2A.Z,44394,False
543342375,H2A,H2A.Z,181119,False
558211712,H2A,H2A.Z,13735,False
591376840,H2A,H2A.Z,8469,False
694862125,H2A,H2A.Z,128390,False
699688010,H2A,H2A.Z,118200,False
729727019,H2A,H2A.Z,52644,False
82197904,H2A,H2A.Z,9031,False
53127448,H2A,H2A.Z,9031,False
197128782,H2A,H2A.Z,59729,False
197128783,H2A,H2A.Z,59729,False
197128784,H2A,H2A.Z,59729,False
197128785,H2A,H2A.Z,59729,False
197128786,H2A,H2A.Z,59729,False
197128787,H2A,H2A.Z,59729,False
197128788,H2A,H2A.Z,59729,False
197128789,H2A,H2A.Z,59729,False
197128790,H2A,H2A.Z,59729,False
7949045,H2A,H2A.Z,10090,False
12083611,H2A,H2A.Z,10116,False
27807373,H2A,H2A.Z,9913,False
57164301,H2A,H2A.Z,9940,False
178056781,H2A,H2A.Z,9823,False
197097924,H2A,H2A.Z,9601,False
302129670,H2A,H2A.Z,9544,False
559767198,H2A,H2A.Z,9615,False
296191628,H2A,H2A.Z,9483,False
301785259,H2A,H2A.Z,9646,False
332216807,H2A,H2A.Z,61853,False
332819871,H2A,H2A.Z,9598,False
395852052,H2A,H2A.Z,30611,False
397519693,H2A,H2A.Z,9597,False
426345043,H2A,H2A.Z,9595,False
426345045,H2A,H2A.Z,9595,False
426345047,H2A,H2A.Z,9595,False
465972209,H2A,H2A.Z,9733,False
471391347,H2A,H2A.Z,127582,False
472343539,H2A,H2A.Z,9708,False
478513600,H2A,H2A.Z,73337,False
488540819,H2A,H2A.Z,9361,False
507555869,H2A,H2A.Z,51337,False
513009834,H2A,H2A.Z,10181,False
532080096,H2A,H2A.Z,43179,False
533186615,H2A,H2A.Z,34839,False
544433800,H2A,H2A.Z,9541,False
555997285,H2A,H2A.Z,72004,False
560973317,H2A,H2A.Z,30538,False
562846663,H2A,H2A.Z,246437,False
584057059,H2A,H2A.Z,225400,False
586491964,H2A,H2A.Z,185453,False
586528013,H2A,H2A.Z,9402,False
586528015,H2A,H2A.Z,9402,False
594639385,H2A,H2A.Z,310752,False
602707179,H2A,H2A.Z,118797,False
625228771,H2A,H2A.Z,10029,False
625274806,H2A,H2A.Z,10029,False
634870519,H2A,H2A.Z,1230840,False
635043981,H2A,H2A.Z,60711,False
635044499,H2A,H2A.Z,60711,False
640792378,H2A,H2A.Z,9478,False
641729374,H2A,H2A.Z,29078,False
664751057,H2A,H2A.Z,9798,False
667307036,H2A,H2A.Z,482537,False
674106240,H2A,H2A.Z,1026970,False
675648419,H2A,H2A.Z,9483,False
685542260,H2A,H2A.Z,9555,False
724851110,H2A,H2A.Z,61622,False
724866295,H2A,H2A.Z,61622,False
724877838,H2A,H2A.Z,61622,False
741929333,H2A,H2A.Z,9913,False
742166562,H2A,H2A.Z,43346,False
743716456,H2A,H2A.Z,9837,False
744566110,H2A,H2A.Z,9838,False
795317062,H2A,H2A.Z,9568,False
795360131,H2A,H2A.Z,9545,False
829918211,H2A,H2A.Z,30608,False
859779219,H2A,H2A.Z,9669,False
75055104,H2A,H2A.Z,9601,False
75063468,H2A,H2A.Z,9940,False
83288407,H2A,H2A.Z,9913,False
83288408,H2A,H2A.Z,9606,False
83288409,H2A,H2A.Z,10090,False
83288410,H2A,H2A.Z,10116,False
110826506,H2A,H2A.Z,8022,False
11513399,H2A,H2A.Z,9606,False
11513403,H2A,H2A.Z,9606,False
410,H2A,H2A.Z,9913,False
31975,H2A,H2A.Z,9606,False
57808,H2A,H2A.Z,10118,False
163150,H2A,H2A.Z,9913,False
184060,H2A,H2A.Z,9606,False
204599,H2A,H2A.Z,10116,False
1575713,H2A,H2A.Z,10090,False
3649600,H2A,H2A.Z,9606,False
17389988,H2A,H2A.Z,9606,False
18089228,H2A,H2A.Z,9606,False
18535649,H2A,H2A.Z,9940,False
18535651,H2A,H2A.Z,10090,False
26353770,H2A,H2A.Z,10090,False
26389789,H2A,H2A.Z,10090,False
38014834,H2A,H2A.Z,10116,False
48146947,H2A,H2A.Z,9606,False
51262060,H2A,H2A.Z,10090,False
55562729,H2A,H2A.Z,10116,False
55727830,H2A,H2A.Z,9601,False
63994564,H2A,H2A.Z,9606,False
74138096,H2A,H2A.Z,10090,False
74181608,H2A,H2A.Z,10090,False
74207123,H2A,H2A.Z,10090,False
74207797,H2A,H2A.Z,10090,False
74214693,H2A,H2A.Z,10090,False
74219610,H2A,H2A.Z,10090,False
74220670,H2A,H2A.Z,10090,False
74355514,H2A,H2A.Z,9606,False
81674755,H2A,H2A.Z,9913,False
119626523,H2A,H2A.Z,9606,False
123993081,H2A,H2A.Z,32630,False
124000071,H2A,H2A.Z,32630,False
149026050,H2A,H2A.Z,10116,False
166407422,H2A,H2A.Z,9823,False
187956896,H2A,H2A.Z,10090,False
189067865,H2A,H2A.Z,9606,False
219520890,H2A,H2A.Z,10090,False
223461902,H2A,H2A.Z,10090,False
355749466,H2A,H2A.Z,9541,False
392878786,H2A,H2A.Z,7868,False
392879504,H2A,H2A.Z,7868,False
392880278,H2A,H2A.Z,7868,False
392880694,H2A,H2A.Z,7868,False
392884256,H2A,H2A.Z,7868,False
649100453,H2A,H2A.Z,32630,False
676279074,H2A,H2A.Z,885580,False
562876619,H2A,H2A.Z,246437,False
521036300,H2A,H2A.Z,109478,False
663267303,H2A,H2A.Z,9244,False
255629422,H2A,H2A.Z,3847,False
345315800,H2A,H2A.Z,9258,False
224092416,H2A,H2A.Z,3694,False
224092420,H2A,H2A.Z,3694,False
118488791,H2A,H2A.Z,3694,False
222855576,H2A,H2A.Z,3694,False
222855577,H2A,H2A.Z,3694,False
729730722,H2A,H2A.Z,52644,False
443702253,H2A,H2A.Z,283909,False
333980944,H2A,H2A.Z,85552,False
501291793,H2A,H2A.Z,329032,False
685284790,H2A,H2A.Z,3711,False
674925628,H2A,H2A.Z,3708,False
449265890,H2A,H2A.Z,8932,False
676766678,H2A,H2A.Z,9244,False
677429684,H2A,H2A.Z,57421,False
678118627,H2A,H2A.Z,8897,False
678133082,H2A,H2A.Z,121530,False
678204564,H2A,H2A.Z,118200,False
679184207,H2A,H2A.Z,328815,False
671029289,H2A,H2A.Z,29073,False
850298225,H2A,H2A.Z,9371,False
281345499,H2A,H2A.Z,9646,False
355687495,H2A,H2A.Z,9544,False
440892496,H2A,H2A.Z,72004,False
699689966,H2A,H2A.Z,118200,False
62859155,H2A,H2A.Z,8364,False
84000371,H2A,H2A.Z,9913,False
147903565,H2A,H2A.Z,8355,False
148235614,H2A,H2A.Z,8355,False
157822499,H2A,H2A.Z,10116,False
256773209,H2A,H2A.Z,10090,False
308818213,H2A,H2A.Z,59729,False
320089571,H2A,H2A.Z,7955,False
899142734,H2A,H2A.Z,8010,False
327285488,H2A,H2A.Z,28377,False
332239456,H2A,H2A.Z,61853,False
348560100,H2A,H2A.Z,10141,False
354485279,H2A,H2A.Z,10029,False
395506947,H2A,H2A.Z,9305,False
397467104,H2A,H2A.Z,9597,False
410923313,H2A,H2A.Z,31033,False
466073957,H2A,H2A.Z,9733,False
471409159,H2A,H2A.Z,127582,False
472389590,H2A,H2A.Z,9708,False
478528440,H2A,H2A.Z,73337,False
488531547,H2A,H2A.Z,9361,False
499004885,H2A,H2A.Z,106582,False
504139689,H2A,H2A.Z,9978,False
507537904,H2A,H2A.Z,51337,False
507641478,H2A,H2A.Z,10160,False
512955209,H2A,H2A.Z,10181,False
524973985,H2A,H2A.Z,10036,False
532046942,H2A,H2A.Z,79684,False
532066906,H2A,H2A.Z,43179,False
543379550,H2A,H2A.Z,181119,False
544420190,H2A,H2A.Z,9541,False
548357152,H2A,H2A.Z,303518,False
551522162,H2A,H2A.Z,8083,False
554881803,H2A,H2A.Z,8153,False
556975064,H2A,H2A.Z,7897,False
558206822,H2A,H2A.Z,59463,False
558215353,H2A,H2A.Z,13735,False
560990080,H2A,H2A.Z,30538,False
564236335,H2A,H2A.Z,8496,False
584005467,H2A,H2A.Z,32507,False
586447965,H2A,H2A.Z,185453,False
589919984,H2A,H2A.Z,230844,False
593760464,H2A,H2A.Z,9755,False
597752714,H2A,H2A.Z,7994,False
602647253,H2A,H2A.Z,176946,False
602705376,H2A,H2A.Z,118797,False
611979828,H2A,H2A.Z,13616,False
617472117,H2A,H2A.Z,48698,False
634895694,H2A,H2A.Z,1230840,False
635113309,H2A,H2A.Z,60711,False
640816499,H2A,H2A.Z,9478,False
641778273,H2A,H2A.Z,8478,False
657567047,H2A,H2A.Z,144197,False
657811987,H2A,H2A.Z,244447,False
657814619,H2A,H2A.Z,244447,False
657814621,H2A,H2A.Z,244447,False
658869250,H2A,H2A.Z,8081,False
674052060,H2A,H2A.Z,1026970,False
675672407,H2A,H2A.Z,9483,False
685530836,H2A,H2A.Z,9555,False
694920885,H2A,H2A.Z,9598,False
724879176,H2A,H2A.Z,61622,False
729730724,H2A,H2A.Z,52644,False
731505582,H2A,H2A.Z,9785,False
734614573,H2A,H2A.Z,215358,False
736247665,H2A,H2A.Z,8208,False
742224923,H2A,H2A.Z,43346,False
744588014,H2A,H2A.Z,9838,False
755700752,H2A,H2A.Z,9685,False
759191702,H2A,H2A.Z,132908,False
765164993,H2A,H2A.Z,8090,False
795151611,H2A,H2A.Z,9568,False
795389268,H2A,H2A.Z,9531,False
795431717,H2A,H2A.Z,9545,False
821022535,H2A,H2A.Z,61853,False
823432467,H2A,H2A.Z,9708,False
826301120,H2A,H2A.Z,379532,False
829989956,H2A,H2A.Z,143302,False
831238794,H2A,H2A.Z,30611,False
831271736,H2A,H2A.Z,7950,False
831288775,H2A,H2A.Z,7950,False
831572126,H2A,H2A.Z,8078,False
74749787,H2A,H2A.Z,9606,False
82194134,H2A,H2A.Z,8364,False
82201002,H2A,H2A.Z,8355,False
82205925,H2A,H2A.Z,143350,False
82206956,H2A,H2A.Z,7955,False
108885300,H2A,H2A.Z,10090,False
109940032,H2A,H2A.Z,9913,False
15866560,H2A,H2A.Z,7955,False
15866562,H2A,H2A.Z,7955,False
63466,H2A,H2A.Z,9031,False
3420799,H2A,H2A.Z,9606,False
12652699,H2A,H2A.Z,9606,False
12862104,H2A,H2A.Z,10090,False
15928847,H2A,H2A.Z,9606,False
29124443,H2A,H2A.Z,7955,False
37779030,H2A,H2A.Z,143350,False
41350062,H2A,H2A.Z,9606,False
47123401,H2A,H2A.Z,9606,False
49256106,H2A,H2A.Z,8355,False
51593518,H2A,H2A.Z,8355,False
60552501,H2A,H2A.Z,8364,False
74196308,H2A,H2A.Z,10090,False
81674301,H2A,H2A.Z,9913,False
89268257,H2A,H2A.Z,8364,False
119581480,H2A,H2A.Z,9606,False
123983182,H2A,H2A.Z,32630,False
123997885,H2A,H2A.Z,32630,False
127796007,H2A,H2A.Z,9606,False
148708646,H2A,H2A.Z,10090,False
149047687,H2A,H2A.Z,10116,False
159155226,H2A,H2A.Z,7955,False
187955626,H2A,H2A.Z,10090,False
187956063,H2A,H2A.Z,10090,False
187956161,H2A,H2A.Z,10090,False
197128299,H2A,H2A.Z,59729,False
197128300,H2A,H2A.Z,59729,False
197128301,H2A,H2A.Z,59729,False
197128302,H2A,H2A.Z,59729,False
197128303,H2A,H2A.Z,59729,False
197632137,H2A,H2A.Z,8030,False
209156048,H2A,H2A.Z,8030,False
209730482,H2A,H2A.Z,8030,False
209731802,H2A,H2A.Z,8030,False
209731948,H2A,H2A.Z,8030,False
209733894,H2A,H2A.Z,8030,False
221221792,H2A,H2A.Z,8030,False
223461993,H2A,H2A.Z,10090,False
225703942,H2A,H2A.Z,8022,False
225704182,H2A,H2A.Z,8022,False
225708120,H2A,H2A.Z,8014,False
225715524,H2A,H2A.Z,8010,False
229366294,H2A,H2A.Z,229290,False
296488372,H2A,H2A.Z,9913,False
303664643,H2A,H2A.Z,8030,False
308323701,H2A,H2A.Z,7998,False
344252535,H2A,H2A.Z,10029,False
409690340,H2A,H2A.Z,7962,False
582040268,H2A,H2A.Z,389352,False
649113505,H2A,H2A.Z,32630,False
808877449,H2A,H2A.Z,215358,False
597784579,H2A,H2A.Z,7994,False
597784581,H2A,H2A.Z,7994,False
109810210,H2A,H2A.Z,7955,False
566213629,H2A,H2A.Z,3694,False
550317780,H2A,H2A.Z,3694,False
541984157,H2A,H2A.Z,345164,False
642114649,H2A,H2A.Z,8022,False
190585397,H2A,H2A.Z,10228,False
919005158,H2A,H2A.Z,7574,False
919067165,H2A,H2A.Z,7574,False
698453354,H2A,H2A.Z,54380,False
327282087,H2A,H2A.Z,28377,False
602658733,H2A,H2A.Z,176946,False
47221520,H2A,H2A.Z,99883,False
663243792,H2A,H2A.Z,9244,False
229366508,H2A,H2A.Z,229290,False
591308801,H2A,H2A.Z,74533,False
731359329,H2A,H2A.Z,3555,False
870848447,H2A,H2A.Z,3555,False
194907814,H2A,H2A.Z,7220,False
195165904,H2A,H2A.Z,7234,False
195503954,H2A,H2A.Z,7245,False
198450383,H2A,H2A.Z,46245,False
190656271,H2A,H2A.Z,7220,False
194105938,H2A,H2A.Z,7234,False
194184974,H2A,H2A.Z,7245,False
198131012,H2A,H2A.Z,46245,False
642112016,H2A,H2A.Z,8022,False
742245880,H2A,H2A.Z,8010,False
409690347,H2A,H2A.Z,7962,False
597773160,H2A,H2A.Z,7994,False
409690344,H2A,H2A.Z,7962,False
184186115,H2A,H2A.Z,7668,False
291239831,H2A,H2A.Z,10224,False
918323518,H2A,H2A.Z,37653,False
307178968,H2A,H2A.Z,104421,False
168017154,H2A,H2A.Z,3218,False
162687799,H2A,H2A.Z,3218,False
768351885,H2A,H2A.Z,216574,False
696993204,H2A,H2A.Z,55661,False
701423647,H2A,H2A.Z,8897,False
156398753,H2A,H2A.Z,45351,False
